,0,1,2,3
0,10000.001,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00","1.000,0.998,0.986,0.995,1.009"
1,10000.0020000001,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00","1.000,0.990,1.002,0.989,0.997"
2,9687.3944749652,-0.03175979128071664,"0.00,0.00,1.00,0.00,0.00","1.000,0.980,0.971,0.975,0.980"
3,9638.241303306455,-0.005086847150937642,"0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
4,9590.051063023613,-0.00501244106978055,"0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000"
5,9655.696029845583,0.006821789882269319,"0.00,0.00,1.00,0.00,0.00","1.000,1.007,1.012,1.009,1.020"
6,9631.8403400722,-0.002473690934970367,"1.00,0.00,0.00,0.00,0.00","1.000,0.984,0.995,0.985,0.987"
7,9631.841303256235,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00","1.000,1.002,1.021,1.000,0.995"
8,9669.224897538508,0.0038737384392202945,"0.00,0.00,0.00,0.00,1.00","1.000,1.008,1.020,1.008,1.006"
9,9554.060870310337,-0.011981864745715347,"0.00,0.00,0.00,1.00,0.00","1.000,0.979,1.002,0.993,1.001"
10,9506.124933723127,-0.0050299654103226794,"0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000"
11,9458.595262043536,-0.00501244106978055,"0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
12,9488.349572201023,0.0031408055364559773,"0.00,1.00,0.00,0.00,0.00","1.000,1.003,0.985,1.008,1.005"
13,9464.704032886764,-0.0024951706542697336,"1.00,0.00,0.00,0.00,0.00","1.000,1.018,0.985,1.009,1.000"
14,9464.704979357168,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00","1.000,1.030,1.045,1.071,1.009"
15,9741.057453290974,0.028780065325565176,"0.00,0.00,1.00,0.00,0.00","1.000,1.014,1.032,1.001,1.002"
16,9717.45400187628,-0.002426029662733587,"1.00,0.00,0.00,0.00,0.00","1.000,0.991,0.985,0.996,0.990"
17,9717.454973621681,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
18,9693.162307933124,-0.0025030299674969883,"0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
19,9558.969233521988,-0.013940819741872496,"0.00,0.00,0.00,0.00,1.00","1.000,0.996,0.983,0.998,0.991"
20,9534.859529324449,-0.002525393655774426,"1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.022,1.023,1.004"
21,9554.17945046011,0.0020241907151873043,"0.00,0.00,1.00,0.00,0.00","1.000,1.003,1.005,0.998,1.010"
22,9530.402581410483,-0.002491737184705378,"1.00,0.00,0.00,0.00,0.00","1.000,0.990,0.971,0.985,0.987"
23,9571.999586533802,0.004355166487101057,"0.00,0.00,0.00,1.00,0.00","1.000,0.999,1.002,1.007,1.010"
24,9524.303697223993,-0.004995311163757446,"0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
25,9476.683133549319,-0.00501244106978055,"0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000"
26,9392.572810042553,-0.008915124247003386,"0.00,0.00,1.00,0.00,0.00","1.000,0.997,0.996,0.999,1.002"
27,9369.000960871674,-0.0025127808425404676,"1.00,0.00,0.00,0.00,0.00","1.000,0.989,1.001,0.999,0.998"
28,9369.00189777177,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00","1.000,1.006,1.014,1.004,1.007"
29,9283.00654676087,-0.009221093868176542,"0.00,1.00,0.00,0.00,0.00","1.000,0.993,1.001,0.998,1.000"
30,9182.983391176553,-0.010833335678696107,"0.00,0.00,0.00,0.00,1.00","1.000,0.994,0.990,1.001,0.994"
31,9136.93643658769,-0.00502699269335932,"0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
32,9136.9373479971,9.97499950626707e-08,"0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
33,9298.989605618792,0.01758050266242353,"0.00,0.00,1.00,0.00,0.00","1.000,1.006,1.023,1.006,1.003"
34,9276.259864873495,-0.0024473159433052193,"1.00,0.00,0.00,0.00,0.00","1.000,1.002,0.971,0.983,0.987"
35,9276.26079249948,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00","1.000,0.998,0.985,1.006,1.003"
36,9121.473853658941,-0.01682713596641049,"0.00,0.00,1.00,0.00,0.00","1.000,1.017,0.986,1.000,0.995"
37,9094.358139934393,-0.002977161159852602,"0.00,0.00,1.00,0.00,0.00","1.000,0.989,0.997,0.998,1.007"
38,9094.292082893291,-7.263545155037882e-06,"0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
39,9048.821534181605,-0.00501244106978055,"0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
40,9091.534478169928,0.004709171406975992,"0.00,0.00,1.00,0.00,0.00","1.000,0.997,1.010,0.997,0.996"
41,9069.025354872583,-0.002478903186988942,"1.00,0.00,0.00,0.00,0.00","1.000,1.022,1.005,1.009,0.993"
42,9069.02626177512,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00","1.000,0.982,1.006,1.000,1.015"
43,9012.404619432557,-0.006262980822269769,"0.00,0.00,0.00,0.00,1.00","1.000,0.994,0.999,1.006,0.996"
44,8799.240292085202,-0.023936532100436964,"0.00,1.00,0.00,0.00,0.00","1.000,0.981,1.001,1.000,0.998"
45,8798.82327203725,-4.739385631945201e-05,"0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
46,8798.824149719872,9.97499950626707e-08,"0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
47,8807.04566659572,0.0009339518648310327,"0.00,1.00,0.00,0.00,0.00","1.000,1.001,1.005,1.016,1.010"
48,8785.04948693148,-0.002500690331077438,"1.00,0.00,0.00,0.00,0.00","1.000,0.991,0.997,0.984,0.986"
49,8785.05036543643,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00","1.000,1.000,0.986,0.990,0.997"
50,8677.555778414644,-0.012311558070888642,"0.00,1.00,0.00,0.00,0.00","1.000,0.990,0.996,0.992,1.002"
51,8676.909761968833,-7.444959276989023e-05,"0.00,0.00,0.00,1.00,0.00","1.000,0.999,0.996,1.005,1.004"
52,8633.632931561393,-0.0050000651436525765,"0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
53,8590.465632425286,-0.00501244106978055,"0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
54,8577.813788826392,-0.0014738629980013155,"0.00,0.00,0.00,0.00,1.00","1.000,0.995,0.998,0.999,1.004"
55,8556.445485916993,-0.0024942209225029977,"1.00,0.00,0.00,0.00,0.00","1.000,0.981,0.995,0.994,0.989"
56,8556.446341561541,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00","1.000,1.021,0.974,0.991,0.987"
57,8469.04350171988,-0.010267382433346255,"0.00,0.00,1.00,0.00,0.00","1.000,1.001,0.992,1.012,1.001"
58,8396.081664325637,-0.008652446022772773,"0.00,0.00,0.00,0.00,1.00","1.000,0.982,0.998,0.991,0.996"
59,8354.026349105085,-0.005021508345789609,"0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
60,8312.257054850701,-0.00501244106978055,"0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
61,8422.339705858942,0.013156485388537925,"0.00,0.00,1.00,0.00,0.00","1.000,0.986,1.018,1.023,1.027"
62,8401.6619470764,-0.002458127337482413,"1.00,0.00,0.00,0.00,0.00","1.000,1.008,1.005,0.998,1.004"
63,8260.04749838751,-0.016999199195336507,"0.00,1.00,0.00,0.00,0.00","1.000,0.986,0.968,0.995,1.004"
64,8019.358563455313,-0.02957189886561879,"0.00,0.00,1.00,0.00,0.00","1.000,0.988,0.976,0.965,0.984"
65,7904.107652165577,-0.01447585874780894,"0.00,0.00,1.00,0.00,0.00","1.000,1.009,0.986,0.996,1.000"
66,7864.301032886314,-0.005048918332271026,"0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
67,7824.980316118061,-0.00501244106978055,"0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
68,7554.0225353317455,-0.03524101339353714,"0.00,0.00,1.00,0.00,0.00","1.000,0.996,0.965,0.988,0.957"
69,7534.46083994877,-0.002592932086858539,"1.00,0.00,0.00,0.00,0.00","1.000,0.987,1.014,1.012,1.002"
70,7669.626509012616,0.017780643718946866,"0.00,0.00,1.00,0.00,0.00","1.000,0.992,1.020,1.004,1.019"
71,7726.480015988868,0.007385473113943547,"0.00,0.00,0.00,0.00,1.00","1.000,1.011,1.013,1.017,1.012"
72,7552.805835491115,-0.022734264201413862,"0.00,1.00,0.00,0.00,0.00","1.000,0.982,0.993,0.993,0.997"
73,7533.588092615212,-0.002547693419947468,"1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
74,7514.754875742484,-0.0025030299674969883,"0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
75,7478.791182242468,-0.004797232400073184,"0.00,0.00,1.00,0.00,0.00","1.000,1.020,1.000,1.006,1.011"
76,7460.098957241804,-0.00250249310103953,"1.00,0.00,0.00,0.00,0.00","1.000,1.014,0.998,0.996,0.978"
77,7460.0997032517,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00","1.000,0.996,0.998,0.990,0.995"
78,7441.450200003541,-0.0025030299674969883,"0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
79,7456.615344022377,0.0020358548177870912,"0.00,0.00,0.00,0.00,1.00","1.000,0.981,1.000,1.008,1.007"
80,7419.463293867028,-0.004994881823549506,"0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000"
81,7382.366721198888,-0.00501244106978055,"0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
82,7404.984442220896,0.0030590656040937994,"0.00,0.00,1.00,0.00,0.00","1.000,1.002,1.008,0.995,0.987"
83,7386.620807328764,-0.002482981936975672,"1.00,0.00,0.00,0.00,0.00","1.000,0.997,1.013,1.004,1.001"
84,7197.371468041863,-0.02595447931433917,"0.00,0.00,0.00,0.00,1.00","1.000,0.986,0.990,0.980,0.977"
85,7021.014713603161,-0.024808131793986075,"0.00,0.00,0.00,0.00,1.00","1.000,0.971,0.956,0.968,0.976"
86,6945.663229249762,-0.010790284670356325,"0.00,1.00,0.00,0.00,0.00","1.000,0.994,1.007,1.002,1.004"
87,6945.564913979639,-1.4155014820935765e-05,"0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
88,6910.837785702623,-0.00501244106978055,"0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000"
89,6915.237950844529,0.0006365024138889483,"0.00,0.00,1.00,0.00,0.00","1.000,1.003,1.006,1.022,1.021"
90,6898.047449171982,-0.0024889821717819405,"1.00,0.00,0.00,0.00,0.00","1.000,1.001,0.994,0.996,0.997"
91,6898.048138976727,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00","1.000,1.016,1.007,1.018,1.029"
92,6890.147039891692,-0.0011460673202489252,"0.00,0.00,0.00,1.00,0.00","1.000,1.019,1.014,1.001,1.000"
93,6928.122447196031,0.0054964194966453505,"0.00,0.00,1.00,0.00,0.00","1.000,1.008,1.011,1.008,0.998"
94,6910.982945973858,-0.002476967910618087,"1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
95,6910.983637072152,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000"
96,6837.818196753776,-0.01064327377450592,"0.00,0.00,0.00,0.00,1.00","1.000,0.990,0.991,1.008,0.992"
97,6820.584967238289,-0.0025234631682020865,"1.00,0.00,0.00,0.00,0.00","1.000,1.016,0.997,1.009,1.009"
98,6731.7463459691735,-0.013110643732647071,"0.00,0.00,1.00,0.00,0.00","1.000,0.974,0.989,0.997,0.999"
99,6714.738638824013,-0.0025296895410540565,"1.00,0.00,0.00,0.00,0.00","1.000,1.001,0.974,0.993,1.005"
