,0,1,2,3
48,10144.686578552599,-0.006097946358032905,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.986,0.991,0.984,1.005,0.997"
49,10060.449299890346,-0.008338252930192578,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.997,1.000,0.990,0.978,0.986"
50,10010.839570385666,-0.00494336271583488,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.002,0.990,0.992,0.990,0.996"
51,10004.596113930556,-0.0006238641772360647,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.004,0.999,1.005,0.993,0.996"
52,10004.583571086607,-1.2537089622780124e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
53,10004.584863635573,1.2919567047609745e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
54,9994.041328395144,-0.0010544260506756228,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.004,0.995,0.999,0.998,0.998"
55,9895.306900254605,-0.009928453970409479,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.989,0.981,0.994,0.982,0.995"
56,9851.77933368715,-0.00440851237982352,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.987,1.021,0.991,1.001,0.974"
57,9835.995620288857,-0.0016034028036910773,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.001,1.001,1.012,0.984,0.992"
58,9767.665185133714,-0.006971219565514517,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.996,0.982,0.991,0.991,0.998"
59,9767.523873861655,-1.4467356485102626e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
60,9767.525064976891,1.2194648080523713e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
61,9879.266522570639,0.011375156293017306,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.027,0.986,1.023,1.014,1.018"
62,9913.848421421086,0.0034943397374854607,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.004,1.008,0.998,1.006,1.005"
63,9833.899424064512,-0.008097068565637074,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.004,0.986,0.995,0.998,0.968"
64,9644.076828997717,-0.019491614774963844,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.984,0.988,0.965,0.972,0.976"
65,9638.81129870047,-0.0005461350388233869,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.009,0.996,1.006,0.986"
66,9638.802100050772,-9.54334907174458e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
67,9638.803346394721,1.2930485090445052e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
68,9448.280624756997,-0.019964186244159708,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.957,0.996,0.988,0.975,0.965"
69,9493.216763888386,0.0047447382338965515,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.002,0.987,1.012,1.013,1.014"
70,9591.97837439888,0.01034964446161431,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.019,0.992,1.004,1.027,1.020"
71,9676.332203128957,0.008755761673447689,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.012,1.011,1.017,1.000,1.013"
72,9620.854477832316,-0.005749841057974906,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.997,0.982,0.993,1.001,0.993"
73,9620.740813559583,-1.1814433368254005e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
74,9620.742000633947,1.233869941148068e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
75,9704.189703174914,0.008636327671383425,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.011,1.020,1.006,1.015,1.000"
76,9682.791868899942,-0.0022074445043844503,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.978,1.014,0.996,1.001,0.998"
77,9642.37378320098,-0.004182954532951569,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.995,0.996,0.990,0.995,0.998"
78,9642.291642674276,-8.51874013779663e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
79,9643.899097379153,0.00016669488861388967,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.007,0.981,1.008,1.005,1.000"
80,9643.896713382357,-2.472026165113493e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
81,9643.897961820643,1.2945370958833304e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
82,9628.46064663458,-0.0016020165254594615,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.987,1.002,0.995,0.998,1.008"
83,9651.87018707048,0.0024283350883633537,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.001,0.997,1.004,0.999,1.013"
84,9528.89532697586,-0.012822902717883897,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.977,0.986,0.980,0.992,0.990"
85,9307.343738093632,-0.023525057817189873,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.976,0.971,0.968,0.991,0.956"
86,9323.98361278863,0.0017862258341436578,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.004,0.994,1.002,1.004,1.007"
87,9323.949355761732,-3.6740830157703837e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
88,9323.950545322348,1.2758118857981587e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
89,9393.226564540248,0.007402434154313216,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.021,1.003,1.022,0.993,1.006"
90,9385.906533444351,-0.0007795920534180849,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.997,1.001,0.996,1.008,0.994"
91,9510.40238411914,0.013176928105779624,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.029,1.016,1.018,1.010,1.007"
92,9579.292208822582,0.00721751973787755,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.019,1.001,1.010,1.014"
93,9644.781054339099,0.006813238584114161,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.998,1.008,1.008,1.016,1.011"
94,9644.644275392113,-1.418175447425206e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
95,9644.64545185559,1.2198100540642314e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
96,9606.309906937573,-0.00398272136389488,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.992,0.990,1.008,0.994,0.991"
97,9682.234782583493,0.007872576081142871,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.009,1.016,1.009,1.017,0.997"
98,9617.033414330272,-0.006756900381468099,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.999,0.974,0.997,1.000,0.989"
99,9583.541999927598,-0.003488587987249553,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.005,1.001,0.993,1.005,0.974"
100,9512.368570549083,-0.007454345650774162,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.986,0.985,0.985,1.001,0.998"
101,9512.221528044061,-1.545815223999103e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
102,9512.222683124282,1.2143116596608413e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
103,9569.912412112528,0.006046483211799096,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.997,1.014,1.017,1.006,1.003"
104,9597.391212118204,0.0028672597220834443,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.003,0.997,1.005,1.003,1.010"
