,0,1,2,3
0,9968.283233401236,-0.003176717086851869,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.009,0.998,0.995,1.006,0.986"
1,9889.396143879281,-0.007945289378373195,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.997,0.990,0.989,0.974,1.002"
2,9698.122378747375,-0.019530788957720657,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.980,0.980,0.975,0.977,0.971"
3,9697.725358179134,-4.09387177793995e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
4,9697.726821703945,1.5091422438718293e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
5,9811.928728718658,0.01170735291689722,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.020,1.007,1.009,1.022,1.012"
6,9770.164732364005,-0.00426553573156848,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.987,0.984,0.985,1.024,0.995"
7,9857.606998098969,0.008910114244189115,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.995,1.002,1.000,1.035,1.021"
8,9983.252922966518,0.01266554020306571,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.006,1.008,1.008,1.034,1.020"
9,9931.536106638305,-0.005193821788396073,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.001,0.979,0.993,0.994,1.002"
10,9931.429602862087,-1.072385441090451e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
11,9931.431125149027,1.5327972759819735e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
12,9913.252838220782,-0.0018320565896955859,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.005,1.003,1.008,0.988,0.985"
13,9932.199377108653,0.0019094092126133104,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.018,1.009,1.000,0.985"
14,10188.193452346564,0.025447603532423226,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.009,1.030,1.071,1.000,1.045"
15,10286.948627980275,0.009646423066350664,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.002,1.014,1.001,1.009,1.032"
16,10192.602576069496,-0.009213748720798345,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.990,0.991,0.996,0.983,0.985"
17,10192.406860568288,-1.9201904401599897e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
18,10192.408526261474,1.6342489780543293e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
19,10140.844230288989,-0.005071928936158821,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.991,0.996,0.998,1.002,0.983"
20,10227.908968963016,0.00854890508745031,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.004,1.000,1.023,1.002,1.022"
21,10267.555759254306,0.0038688402794993687,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.010,1.003,0.998,1.008,1.005"
22,10125.11992829333,-0.013969539797063581,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.987,0.990,0.985,0.984,0.971"
23,10167.883292007675,0.004214598159767348,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.010,0.999,1.007,1.008,1.002"
24,10167.794747295298,-8.708311786355008e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
25,10167.79586417928,1.0984524641651376e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
26,10149.539154187243,-0.00179715645671855,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.002,0.997,0.999,0.995,0.996"
27,10135.87773671214,-0.001346920264340558,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.998,0.989,0.999,1.004,1.001"
28,10190.157072580045,0.005340880836194423,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.007,1.006,1.004,1.000,1.014"
29,10189.705679681994,-4.429793307359122e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,0.993,0.998,1.007,1.001"
30,10156.727297211606,-0.003241689723935771,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.994,0.994,1.001,1.001,0.990"
31,10156.65945768833,-6.679292241450969e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
32,10156.660735958887,1.2585540372809884e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
33,10249.373313882308,0.00908684319956032,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.003,1.006,1.006,1.017,1.023"
34,10153.9105310337,-0.009357658323944728,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.987,1.002,0.983,1.002,0.971"
35,10153.870264703643,-3.965606135098811e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.003,0.998,1.006,1.009,0.985"
36,10145.682913859056,-0.0008066533501027004,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.995,1.017,1.000,0.997,0.986"
37,10140.120021351528,-0.0005484518078716378,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.007,0.989,0.998,1.006,0.997"
38,10140.110086970097,-9.79710918247923e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
39,10140.11124536414,1.1423879700275901e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
40,10138.634501584329,-0.00014564448914635686,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.996,0.997,0.997,0.999,1.010"
41,10185.153083566955,0.004577755305111456,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.993,1.022,1.009,0.999,1.005"
42,10184.938870152413,-2.1032149980985257e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.015,0.982,1.000,0.997,1.006"
43,10176.639672191932,-0.0008151822220272156,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.996,0.994,1.006,0.999,0.999"
44,10136.750316084523,-0.003927400340672853,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.998,0.981,1.000,0.996,1.001"
45,10136.667959825028,-8.124555846826285e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
46,10136.669227334658,1.250420311276115e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
47,10206.973202964955,0.006911668423799238,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.010,1.001,1.016,1.009,1.005"
48,10144.983299739783,-0.006091806939659025,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.986,0.991,0.984,1.005,0.997"
49,10060.680615063318,-0.00834450916372162,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.997,1.000,0.990,0.978,0.986"
50,10011.062241698835,-0.004944112207113841,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.002,0.990,0.992,0.990,0.996"
51,10004.78744967828,-0.0006269823487746102,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.004,0.999,1.005,0.993,0.996"
52,10004.77574399318,-1.1700090589784154e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
53,10004.776885994488,1.1414561133200661e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
54,9994.228551793381,-0.0010548859754139714,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.004,0.995,0.999,0.998,0.998"
55,9895.51382989214,-0.009926275619209023,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.989,0.981,0.994,0.982,0.995"
56,9851.906811926121,-0.004416484526029078,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.987,1.021,0.991,1.001,0.974"
